text,label
"resume: Accomplished in retail management, marketing, human resources, deep learning, pandas, DevOps Engineer, Diploma in Engineering, contributed to data-driven projects, Developed marketing models, Led marketing projects, senior experience, Google Cloud Professional Data Engineer [sep] job: Software Engineer: redis, docker, scikit learn, senior+",0
"resume: Experienced in git, project management, ruby, Data Scientist, Doctor of Statistics, optimized workflows for, Led project management projects, senior experience, Certified Kubernetes Administrator [sep] job: DevOps Engineer: git, 3 years+",1
"resume: Proficient in power bi, nlp, sql, aws, go, typescript, Software Engineer, PhD in Computer Science, contributed to data-driven projects, Led nlp projects, Optimized go workflows, senior experience, AWS Certified Developer, leveraging agile methodologies [sep] job: Data Scientist: data analysis, ggplot, pytorch, to build scalable solutions, 3 years+",0
"resume: Skilled in plotly, sql, api, hadoop, Machine Learning Engineer, MBA, deployed cloud-based solutions, Led sql projects, senior experience, Microsoft Azure Data Scientist [sep] job: Cloud Architect: plotly, 3 years+",1
"resume: Accomplished in gcp, pytorch, Data Analyst, MS in Computer Science, designed applications with, Built pytorch pipelines, Developed pytorch models, 5 years experience, Certified Kubernetes Administrator [sep] job: Machine Learning Engineer: gcp, 3 years+",1
"resume: Versed in cybersecurity, data analysis, julia, cassandra, Machine Learning Engineer, MBA, developed solutions for, Developed data analysis models, Developed julia models, Led cassandra projects, 5 years experience, AWS Certified Developer [sep] job: Data Analyst: cybersecurity, machine learning, 4 years+",1
"resume: Expert in ruby, jenkins, deep learning, kubernetes, aws, cassandra, Machine Learning Engineer, BA in Data Science, deployed cloud-based solutions, Developed aws models, Optimized kubernetes workflows, Developed aws models, 5 years experience [sep] job: Software Engineer: deep learning, api, rust, jenkins, ruby, kubernetes, cassandra, with focus on cloud technologies, 5 years+",1
"resume: Expert in keras, typescript, Software Engineer, Diploma in Engineering, developed solutions for, Developed keras models, Built keras pipelines, Built keras pipelines, 5 years experience, Microsoft Azure Data Scientist [sep] job: Software Engineer: pandas, linux, kafka, mongodb, bigquery, 4 years+",0
"resume: Expert in pandas, neo4j, python, rest, sql, machine learning, Data Analyst, BA in Computer Science, led projects involving, Built python pipelines, Built python pipelines, senior experience, Google Cloud Professional Data Engineer [sep] job: DevOps Engineer: rest, pandas, python, deep learning, neo4j, with focus on cloud technologies, senior+",1
"resume: Specialized in marketing, sales, retail management, tensorflow, mongodb, Machine Learning Engineer, BEng in Data Science, contributed to data-driven projects, Optimized tensorflow workflows, Built mongodb pipelines, senior experience, Tableau Desktop Specialist [sep] job: Backend Developer: looker, gitlab ci, ansible, langchain, rest, 2 years+",0
"resume: Experienced in graphic design, operations management, sales, social work, tensorflow, Backend Developer, BA in Engineering, built machine learning models for, Optimized social work workflows, Led tensorflow projects, Optimized social work workflows, 4 years experience, using tools like Jupyter and VS Code [sep] job: Machine Learning Engineer: rust, docker, r, tableau, bigquery, 4 years+",0
"resume: Specialized in marketing, human resources, teaching, communication, Data Scientist, Certificate in Data Science, optimized workflows for, Developed marketing models, 2 years experience, Certified Kubernetes Administrator [sep] job: Cloud Architect: mongodb, terraform, typescript, quantum computing, senior+",0
"resume: Accomplished in graphic design, human resources, kotlin, bigquery, Data Scientist, Diploma in Computer Science, designed applications with, 1 year experience, Certified Kubernetes Administrator [sep] job: DevOps Engineer: airflow, rust, kotlin, gcp, senior+",0
"resume: Specialized in git, seaborn, power bi, java, gcp, communication, quantum computing, Backend Developer, MEng in Engineering, implemented data pipelines for, Developed quantum computing models, Optimized seaborn workflows, Optimized java workflows, 4 years experience, AWS Certified Developer [sep] job: Software Engineer: java, xgboost, gcp, seaborn, git, power bi, senior+",1
"resume: Proficient in operations management, teaching, sales, customer service, javascript, Data Scientist, MEng in Data Science, deployed cloud-based solutions, Led sales projects, 5 years experience, Google Cloud Professional Data Engineer, in a team of 5 engineers [sep] job: Data Scientist: terraform, seaborn, 4 years+",0
"resume: Expert in plotly, scala, azure, gcp, project management, Software Engineer, Doctor of Data Science, optimized workflows for, Built plotly pipelines, 4 years experience, Microsoft Azure Data Scientist, with cloud-native architectures [sep] job: Backend Developer: gcp, plotly, 2 years+",1
"resume: Experienced in teaching, customer service, event planning, graphic design, scikit learn, mongodb, Data Scientist, BA in Computer Science, Optimized event planning workflows, 2 years experience, AWS Certified Developer [sep] job: Software Engineer: cassandra, python, rust, 2 years+",0
"resume: Proficient in keras, gitlab ci, pytorch, deep learning, redis, Software Engineer, MBA, led projects involving, Built pytorch pipelines, Developed deep learning models, Optimized keras workflows, senior experience, AWS Certified Developer [sep] job: Backend Developer: gitlab ci, scala, aws, ggplot, power bi, 1 year+",0
"resume: Trained in airflow, snowflake, qlik, machine learning, Data Analyst, MBA, designed applications with, Built airflow pipelines, Built machine learning pipelines, 3 years experience, Certified Kubernetes Administrator [sep] job: Data Analyst: neo4j, r, java, scala, 4 years+",0
"resume: Experienced in looker, bigquery, pytorch, python, cassandra, gcp, git, DevOps Engineer, Doctor of Computer Science, deployed cloud-based solutions, Optimized python workflows, Developed cassandra models, Led bigquery projects, senior experience, Google Cloud Professional Data Engineer [sep] job: Machine Learning Engineer: pytorch, python, looker, ruby, bigquery, senior+",1
"resume: Experienced in business intelligence, git, bigquery, neo4j, kotlin, scala, Data Analyst, MEng in Statistics, built machine learning models for, Built neo4j pipelines, Led git projects, senior experience, Microsoft Azure Data Scientist, in a team of 5 engineers [sep] job: Data Scientist: sql, business intelligence, python, 4 years+",0
"resume: Versed in kubernetes, java, seaborn, blockchain, Software Engineer, MS in Computer Science, implemented data pipelines for, Optimized kubernetes workflows, Built kubernetes pipelines, 5 years experience, AWS Certified Developer [sep] job: Data Analyst: sql, aws, r, computer vision, linux, cassandra, 2 years+",0
"resume: Proficient in neo4j, jenkins, mongodb, pandas, typescript, Machine Learning Engineer, BEng in Data Science, optimized workflows for, 2 years experience, Certified Kubernetes Administrator [sep] job: Backend Developer: neo4j, 1 year+",1
"resume: Trained in marketing, legal, kotlin, cybersecurity, Machine Learning Engineer, MBA, deployed cloud-based solutions, 1 year experience, Tableau Desktop Specialist [sep] job: Software Engineer: nlp, aws, snowflake, pytorch, 2 years+",0
"resume: Versed in rest, plotly, Backend Developer, MBA, Developed plotly models, Led rest projects, 3 years experience, Google Cloud Professional Data Engineer, with cloud-native architectures [sep] job: Machine Learning Engineer: business intelligence, computer vision, rust, snowflake, scala, git, 5 years+",0
"resume: Experienced in snowflake, bigquery, go, xgboost, blockchain, Machine Learning Engineer, Doctor of Data Science, developed solutions for, Developed bigquery models, 4 years experience, Microsoft Azure Data Scientist [sep] job: Cloud Architect: python, go, snowflake, bigquery, 2 years+",1
"resume: Specialized in rust, mongodb, computer vision, julia, c++, DevOps Engineer, Doctor of Data Science, collaborated in agile teams, Optimized mongodb workflows, Optimized mongodb workflows, 5 years experience, Certified Kubernetes Administrator [sep] job: Software Engineer: rust, requires expertise in, senior+",1
"resume: Versed in pytorch, qlik, xgboost, julia, data analysis, Data Analyst, MBA, developed solutions for, Led julia projects, Optimized qlik workflows, 5 years experience, Tableau Desktop Specialist [sep] job: Cloud Architect: pytorch, 3 years+",1
"resume: Experienced in healthcare admin, social work, marketing, DevOps Engineer, PhD in Data Science, deployed cloud-based solutions, Optimized social work workflows, Built social work pipelines, Led marketing projects, 4 years experience, Certified Kubernetes Administrator [sep] job: Data Analyst: kafka, docker, redis, 3 years+",0
"resume: Accomplished in matplotlib, onnx, cassandra, Cloud Architect, MBA, contributed to data-driven projects, Built onnx pipelines, 5 years experience, Certified Kubernetes Administrator [sep] job: DevOps Engineer: kubernetes, matplotlib, 2 years+",1
"resume: Specialized in business development, event planning, graphic design, Software Engineer, BS in Statistics, contributed to data-driven projects, Built event planning pipelines, Built event planning pipelines, senior experience, AWS Certified Developer [sep] job: Machine Learning Engineer: kafka, tensorflow, to build scalable solutions, 5 years+",0
"resume: Experienced in rust, cassandra, seaborn, Machine Learning Engineer, MBA, optimized workflows for, 1 year experience, AWS Certified Developer [sep] job: Cloud Architect: langchain, java, requires expertise in, senior+",0
"resume: Proficient in terraform, plotly, julia, ruby, Cloud Architect, BA in Engineering, deployed cloud-based solutions, Led julia projects, 4 years experience [sep] job: Backend Developer: terraform, for data-driven projects, 4 years+",1
